record_id,site_id,window_start_utc,window_end_utc,anchor_timestamp_utc,image_id,relative_path,pm25_mean_ug_m3,pm10_mean_ug_m3,temperature_c,humidity_pct,pressure_hpa,pm_sensor_count,image_available
f5_2026-05_000217,site_godrej_15f,2026-05-04 12:30:00+00:00,2026-05-04 12:35:00+00:00,2026-05-04 12:35:00+00:00,,,46.436,72.318,27.06,74.34,1001.99,30,False
f5_2026-05_000218,site_godrej_15f,2026-05-04 12:35:00+00:00,2026-05-04 12:40:00+00:00,2026-05-04 12:40:00+00:00,,,47.094,73.136,26.97,76.05,1002.18,30,False
f5_2026-05_000219,site_godrej_15f,2026-05-04 12:40:00+00:00,2026-05-04 12:45:00+00:00,2026-05-04 12:45:00+00:00,,,47.639,73.719,27.13,75.95,1002.16,30,False
f5_2026-05_000220,site_godrej_15f,2026-05-04 12:45:00+00:00,2026-05-04 12:50:00+00:00,2026-05-04 12:50:00+00:00,,,47.828,74.316,26.52,76.13,1002.02,30,False
f5_2026-05_000221,site_godrej_15f,2026-05-04 12:50:00+00:00,2026-05-04 12:55:00+00:00,2026-05-04 12:55:00+00:00,,,48.361,74.687,26.57,76.78,1002.06,30,False
f5_2026-05_000222,site_godrej_15f,2026-05-04 12:55:00+00:00,2026-05-04 13:00:00+00:00,2026-05-04 13:00:00+00:00,,,48.512,75.732,26.38,75.49,1002.17,30,False
f5_2026-05_000223,site_godrej_15f,2026-05-04 13:00:00+00:00,2026-05-04 13:05:00+00:00,2026-05-04 13:05:00+00:00,,,49.072,75.859,26.36,75.9,1002.11,30,False
f5_2026-05_000224,site_godrej_15f,2026-05-04 13:05:00+00:00,2026-05-04 13:10:00+00:00,2026-05-04 13:10:00+00:00,,,48.958,76.343,26.19,76.24,1002.08,30,False
f5_2026-05_000225,site_godrej_15f,2026-05-04 13:10:00+00:00,2026-05-04 13:15:00+00:00,2026-05-04 13:15:00+00:00,,,49.121,75.677,25.95,76.33,1002.03,30,False
f5_2026-05_000226,site_godrej_15f,2026-05-04 13:15:00+00:00,2026-05-04 13:20:00+00:00,2026-05-04 13:20:00+00:00,,,49.594,76.525,25.72,76.8,1002.04,30,False
f5_2026-05_000227,site_godrej_15f,2026-05-04 13:20:00+00:00,2026-05-04 13:25:00+00:00,2026-05-04 13:25:00+00:00,,,49.267,76.531,26.3,76.76,1002.13,30,False
f5_2026-05_000228,site_godrej_15f,2026-05-04 13:25:00+00:00,2026-05-04 13:30:00+00:00,2026-05-04 13:30:00+00:00,,,49.553,77.142,25.48,77.68,1002.2,30,False
f5_2026-05_000229,site_godrej_15f,2026-05-04 13:30:00+00:00,2026-05-04 13:35:00+00:00,2026-05-04 13:35:00+00:00,,,49.364,76.22,25.34,77.98,1002.24,30,False
f5_2026-05_000230,site_godrej_15f,2026-05-04 13:35:00+00:00,2026-05-04 13:40:00+00:00,2026-05-04 13:40:00+00:00,,,48.813,75.673,25.91,77.98,1002.27,30,False
f5_2026-05_000231,site_godrej_15f,2026-05-04 13:40:00+00:00,2026-05-04 13:45:00+00:00,2026-05-04 13:45:00+00:00,,,48.869,75.612,25.18,79.17,1002.18,30,False
f5_2026-05_000232,site_godrej_15f,2026-05-04 13:45:00+00:00,2026-05-04 13:50:00+00:00,2026-05-04 13:50:00+00:00,,,48.961,75.866,25.3,79.04,1002.38,30,False
f5_2026-05_000233,site_godrej_15f,2026-05-04 13:50:00+00:00,2026-05-04 13:55:00+00:00,2026-05-04 13:55:00+00:00,,,48.597,75.189,25.02,78.02,1002.33,30,False
f5_2026-05_000234,site_godrej_15f,2026-05-04 13:55:00+00:00,2026-05-04 14:00:00+00:00,2026-05-04 14:00:00+00:00,,,48.217,74.886,25.03,79.0,1002.26,30,False
f5_2026-05_000235,site_godrej_15f,2026-05-04 14:00:00+00:00,2026-05-04 14:05:00+00:00,2026-05-04 14:05:00+00:00,,,47.616,73.399,24.9,78.52,1002.47,30,False
f5_2026-05_000236,site_godrej_15f,2026-05-04 14:05:00+00:00,2026-05-04 14:10:00+00:00,2026-05-04 14:10:00+00:00,,,47.271,73.673,25.13,78.43,1002.43,30,False
f5_2026-05_000237,site_godrej_15f,2026-05-04 14:10:00+00:00,2026-05-04 14:15:00+00:00,2026-05-04 14:15:00+00:00,,,46.312,71.819,24.6,79.8,1002.37,30,False
f5_2026-05_000238,site_godrej_15f,2026-05-04 14:15:00+00:00,2026-05-04 14:20:00+00:00,2026-05-04 14:20:00+00:00,,,45.374,70.286,24.77,79.33,1002.57,30,False
f5_2026-05_000239,site_godrej_15f,2026-05-04 14:20:00+00:00,2026-05-04 14:25:00+00:00,2026-05-04 14:25:00+00:00,,,45.862,71.062,24.29,79.54,1002.36,30,False
f5_2026-05_000240,site_godrej_15f,2026-05-04 14:25:00+00:00,2026-05-04 14:30:00+00:00,2026-05-04 14:30:00+00:00,,,44.814,69.691,24.7,79.16,1002.43,30,False
f5_2026-05_000241,site_godrej_15f,2026-05-04 14:30:00+00:00,2026-05-04 14:35:00+00:00,2026-05-04 14:35:00+00:00,,,43.839,68.271,24.54,80.67,1002.61,30,False
f5_2026-05_000242,site_godrej_15f,2026-05-04 14:35:00+00:00,2026-05-04 14:40:00+00:00,2026-05-04 14:40:00+00:00,,,43.269,67.176,24.42,79.77,1002.4,30,False
f5_2026-05_000243,site_godrej_15f,2026-05-04 14:40:00+00:00,2026-05-04 14:45:00+00:00,2026-05-04 14:45:00+00:00,,,42.394,65.744,23.91,80.55,1002.49,30,False
f5_2026-05_000244,site_godrej_15f,2026-05-04 14:45:00+00:00,2026-05-04 14:50:00+00:00,2026-05-04 14:50:00+00:00,,,41.971,64.893,24.19,80.38,1002.54,30,False
f5_2026-05_000245,site_godrej_15f,2026-05-04 14:50:00+00:00,2026-05-04 14:55:00+00:00,2026-05-04 14:55:00+00:00,,,41.67,64.553,24.03,80.74,1002.54,30,False
f5_2026-05_000246,site_godrej_15f,2026-05-04 14:55:00+00:00,2026-05-04 15:00:00+00:00,2026-05-04 15:00:00+00:00,,,41.036,63.896,23.85,80.88,1002.6,30,False
f5_2026-05_000247,site_godrej_15f,2026-05-04 15:00:00+00:00,2026-05-04 15:05:00+00:00,2026-05-04 15:05:00+00:00,,,40.015,61.752,23.68,81.71,1002.62,30,False
f5_2026-05_000248,site_godrej_15f,2026-05-04 15:05:00+00:00,2026-05-04 15:10:00+00:00,2026-05-04 15:10:00+00:00,,,38.624,59.826,23.96,81.85,1002.78,30,False
f5_2026-05_000249,site_godrej_15f,2026-05-04 15:10:00+00:00,2026-05-04 15:15:00+00:00,2026-05-04 15:15:00+00:00,,,38.125,58.732,23.85,81.67,1002.74,30,False
f5_2026-05_000250,site_godrej_15f,2026-05-04 15:15:00+00:00,2026-05-04 15:20:00+00:00,2026-05-04 15:20:00+00:00,,,36.859,57.569,23.81,81.94,1002.79,30,False
f5_2026-05_000251,site_godrej_15f,2026-05-04 15:20:00+00:00,2026-05-04 15:25:00+00:00,2026-05-04 15:25:00+00:00,,,37.097,57.876,23.65,81.55,1002.84,30,False
f5_2026-05_000252,site_godrej_15f,2026-05-04 15:25:00+00:00,2026-05-04 15:30:00+00:00,2026-05-04 15:30:00+00:00,,,35.235,54.705,23.35,81.49,1002.88,30,False
f5_2026-05_000253,site_godrej_15f,2026-05-04 15:30:00+00:00,2026-05-04 15:35:00+00:00,2026-05-04 15:35:00+00:00,,,35.121,54.402,23.63,81.65,1002.81,30,False
f5_2026-05_000254,site_godrej_15f,2026-05-04 15:35:00+00:00,2026-05-04 15:40:00+00:00,2026-05-04 15:40:00+00:00,,,34.807,54.166,22.82,82.75,1002.98,30,False
f5_2026-05_000255,site_godrej_15f,2026-05-04 15:40:00+00:00,2026-05-04 15:45:00+00:00,2026-05-04 15:45:00+00:00,,,34.126,53.427,22.88,82.2,1002.92,30,False
f5_2026-05_000256,site_godrej_15f,2026-05-04 15:45:00+00:00,2026-05-04 15:50:00+00:00,2026-05-04 15:50:00+00:00,,,33.493,51.601,23.35,81.43,1002.79,30,False
f5_2026-05_000257,site_godrej_15f,2026-05-04 15:50:00+00:00,2026-05-04 15:55:00+00:00,2026-05-04 15:55:00+00:00,,,33.055,51.319,23.35,82.64,1002.82,30,False
f5_2026-05_000258,site_godrej_15f,2026-05-04 15:55:00+00:00,2026-05-04 16:00:00+00:00,2026-05-04 16:00:00+00:00,,,32.402,49.847,23.19,83.25,1003.07,30,False
f5_2026-05_000259,site_godrej_15f,2026-05-04 16:00:00+00:00,2026-05-04 16:05:00+00:00,2026-05-04 16:05:00+00:00,,,31.845,49.466,22.7,83.59,1002.92,30,False
f5_2026-05_000260,site_godrej_15f,2026-05-04 16:05:00+00:00,2026-05-04 16:10:00+00:00,2026-05-04 16:10:00+00:00,,,31.292,47.978,22.66,82.8,1002.88,30,False
f5_2026-05_000261,site_godrej_15f,2026-05-04 16:10:00+00:00,2026-05-04 16:15:00+00:00,2026-05-04 16:15:00+00:00,,,30.632,47.425,22.35,82.62,1002.94,30,False
f5_2026-05_000262,site_godrej_15f,2026-05-04 16:15:00+00:00,2026-05-04 16:20:00+00:00,2026-05-04 16:20:00+00:00,,,30.339,47.585,22.43,83.81,1003.07,30,False
f5_2026-05_000263,site_godrej_15f,2026-05-04 16:20:00+00:00,2026-05-04 16:25:00+00:00,2026-05-04 16:25:00+00:00,,,30.028,46.953,22.54,82.86,1003.12,30,False
f5_2026-05_000264,site_godrej_15f,2026-05-04 16:25:00+00:00,2026-05-04 16:30:00+00:00,2026-05-04 16:30:00+00:00,,,29.423,45.377,22.61,83.84,1003.22,30,False
f5_2026-05_000265,site_godrej_15f,2026-05-04 16:30:00+00:00,2026-05-04 16:35:00+00:00,2026-05-04 16:35:00+00:00,,,29.506,45.39,22.86,83.67,1003.19,30,False
f5_2026-05_000266,site_godrej_15f,2026-05-04 16:35:00+00:00,2026-05-04 16:40:00+00:00,2026-05-04 16:40:00+00:00,,,29.239,45.228,22.56,82.71,1003.13,30,False
f5_2026-05_000267,site_godrej_15f,2026-05-04 16:40:00+00:00,2026-05-04 16:45:00+00:00,2026-05-04 16:45:00+00:00,,,28.557,43.73,22.33,83.39,1003.05,30,False
f5_2026-05_000268,site_godrej_15f,2026-05-04 16:45:00+00:00,2026-05-04 16:50:00+00:00,2026-05-04 16:50:00+00:00,,,28.188,43.335,22.37,83.14,1003.18,30,False
f5_2026-05_000269,site_godrej_15f,2026-05-04 16:50:00+00:00,2026-05-04 16:55:00+00:00,2026-05-04 16:55:00+00:00,,,28.659,44.018,22.48,82.53,1003.23,30,False
f5_2026-05_000270,site_godrej_15f,2026-05-04 16:55:00+00:00,2026-05-04 17:00:00+00:00,2026-05-04 17:00:00+00:00,,,27.935,43.862,22.6,82.6,1003.17,30,False
f5_2026-05_000271,site_godrej_15f,2026-05-04 17:00:00+00:00,2026-05-04 17:05:00+00:00,2026-05-04 17:05:00+00:00,,,27.699,42.734,22.54,83.51,1003.23,30,False
f5_2026-05_000272,site_godrej_15f,2026-05-04 17:05:00+00:00,2026-05-04 17:10:00+00:00,2026-05-04 17:10:00+00:00,,,27.749,42.877,22.56,83.39,1003.16,30,False
f5_2026-05_000273,site_godrej_15f,2026-05-04 17:10:00+00:00,2026-05-04 17:15:00+00:00,2026-05-04 17:15:00+00:00,,,27.989,43.076,22.38,83.18,1003.32,30,False
f5_2026-05_000274,site_godrej_15f,2026-05-04 17:15:00+00:00,2026-05-04 17:20:00+00:00,2026-05-04 17:20:00+00:00,,,27.038,41.745,22.18,83.93,1003.42,30,False
f5_2026-05_000275,site_godrej_15f,2026-05-04 17:20:00+00:00,2026-05-04 17:25:00+00:00,2026-05-04 17:25:00+00:00,,,27.019,41.783,22.19,84.16,1003.37,30,False
f5_2026-05_000276,site_godrej_15f,2026-05-04 17:25:00+00:00,2026-05-04 17:30:00+00:00,2026-05-04 17:30:00+00:00,,,26.954,41.9,22.1,83.24,1003.53,30,False
f5_2026-05_000277,site_godrej_15f,2026-05-04 17:30:00+00:00,2026-05-04 17:35:00+00:00,2026-05-04 17:35:00+00:00,,,27.411,43.095,22.03,83.41,1003.38,30,False
f5_2026-05_000278,site_godrej_15f,2026-05-04 17:35:00+00:00,2026-05-04 17:40:00+00:00,2026-05-04 17:40:00+00:00,,,27.31,42.411,22.43,84.16,1003.51,30,False
f5_2026-05_000279,site_godrej_15f,2026-05-04 17:40:00+00:00,2026-05-04 17:45:00+00:00,2026-05-04 17:45:00+00:00,,,26.858,41.736,21.7,83.93,1003.58,30,False
f5_2026-05_000280,site_godrej_15f,2026-05-04 17:45:00+00:00,2026-05-04 17:50:00+00:00,2026-05-04 17:50:00+00:00,,,27.31,41.689,22.02,83.5,1003.47,30,False
f5_2026-05_000281,site_godrej_15f,2026-05-04 17:50:00+00:00,2026-05-04 17:55:00+00:00,2026-05-04 17:55:00+00:00,,,27.128,42.239,21.77,84.63,1003.52,30,False
f5_2026-05_000282,site_godrej_15f,2026-05-04 17:55:00+00:00,2026-05-04 18:00:00+00:00,2026-05-04 18:00:00+00:00,,,26.602,41.149,22.3,83.56,1003.56,30,False
f5_2026-05_000283,site_godrej_15f,2026-05-04 18:00:00+00:00,2026-05-04 18:05:00+00:00,2026-05-04 18:05:00+00:00,,,27.041,41.964,22.25,84.97,1003.44,30,False
f5_2026-05_000284,site_godrej_15f,2026-05-04 18:05:00+00:00,2026-05-04 18:10:00+00:00,2026-05-04 18:10:00+00:00,,,26.847,41.63,21.76,84.86,1003.63,30,False
f5_2026-05_000285,site_godrej_15f,2026-05-04 18:10:00+00:00,2026-05-04 18:15:00+00:00,2026-05-04 18:15:00+00:00,,,27.263,42.935,22.06,83.48,1003.57,30,False
f5_2026-05_000286,site_godrej_15f,2026-05-04 18:15:00+00:00,2026-05-04 18:20:00+00:00,2026-05-04 18:20:00+00:00,,,27.221,42.591,22.26,83.05,1003.64,30,False
f5_2026-05_000287,site_godrej_15f,2026-05-04 18:20:00+00:00,2026-05-04 18:25:00+00:00,2026-05-04 18:25:00+00:00,,,26.52,40.97,22.13,84.09,1003.71,30,False
f5_2026-05_000288,site_godrej_15f,2026-05-04 18:25:00+00:00,2026-05-04 18:30:00+00:00,2026-05-04 18:30:00+00:00,,,27.163,42.14,22.01,84.42,1003.8,30,False
